12/01/2016,188.25,188.53,181,181.88,5126400,181.88
12/02/2016,182.88,184.88,180,181.47,4042300,181.47
12/05/2016,182.51,188.89,182.51,186.8,4072200,186.8
12/06/2016,185.52,186.58,182.68,185.85,3391600,185.85
12/07/2016,186.15,193.4,185,193.15,5461900,193.15
12/08/2016,192.05,192.5,189.54,192.29,3194100,192.29
12/09/2016,190.87,193.84,190.81,192.18,2722500,192.18
12/12/2016,192.8,194.42,191.18,192.43,2438900,192.43
12/13/2016,193.18,201.28,193,198.15,6823900,198.15
12/14/2016,198.74,203,196.76,198.69,4150900,198.69
12/15/2016,198.41,200.74,197.39,197.58,3219600,197.58
12/16/2016,198.08,202.59,197.6,202.49,3796900,202.49
12/19/2016,202.49,204.45,199.84,202.73,3488100,202.73
12/20/2016,203.05,209,202.5,208.79,4689100,208.79
12/21/2016,208.45,212.23,207.41,207.7,5207600,207.7
12/22/2016,208.22,209.99,206.5,208.45,3111100,208.45
12/23/2016,208,213.45,207.71,213.34,4670500,213.34
12/27/2016,214.88,222.25,214.42,219.53,5915700,219.53
12/28/2016,221.53,223.8,217.2,219.74,3782500,219.74
12/29/2016,218.56,219.2,214.12,214.68,4045000,214.68
12/30/2016,216.3,217.5,211.68,213.69,4642600,213.69
01/03/2017,214.86,220.33,210.96,216.99,5923300,216.99
01/04/2017,214.75,228,214.31,226.99,11213500,226.99
01/05/2017,226.42,227.48,221.95,226.75,5911700,226.75
01/06/2017,226.93,230.31,225.45,229.01,5527900,229.01
01/09/2017,228.97,231.92,228,231.28,3957000,231.28
01/10/2017,232,232,226.89,229.87,3660000,229.87
01/11/2017,229.07,229.98,226.68,229.73,3650800,229.73
01/12/2017,229.06,230.7,225.58,229.59,3790200,229.59
1/13/2017,230,237.85,229.59,237.75,6093000,237.75
1/17/2017,236.7,239.96,234.37,235.58,4617500,235.58
1/18/2017,236.65,239.71,235.58,238.36,3769000,238.36
1/19/2017,247.25,248.68,240.75,243.76,7732300,243.76
1/20/2017,245.46,246,243.01,244.73,4204300,244.73
1/23/2017,245.85,250.89,245.5,248.92,6262900,248.92
1/24/2017,250,254.8,249.65,254.61,4965500,254.61
1/25/2017,257.31,258.46,251.8,254.47,5142600,254.47
1/26/2017,254.29,255.74,250.75,252.51,3152100,252.51
1/27/2017,251.38,253,248.52,252.95,3166300,252.95
1/30/2017,252.53,255.29,247.1,250.63,3801100,250.63
1/31/2017,249.24,255.89,247.7,251.93,4116100,251.93
02/01/2017,253.05,253.2,249.05,249.24,3958800,249.24
02/02/2017,248.34,252.42,247.71,251.55,2499800,251.55
02/03/2017,251.91,252.18,249.68,251.33,2186700,251.33
02/06/2017,251,257.82,250.63,257.77,3562500,257.77
02/07/2017,258.19,260,256.42,257.48,4244800,257.48
02/08/2017,257.35,263.36,256.2,262.08,3933000,262.08
02/09/2017,266.25,271.18,266.15,269.2,7820200,269.2
02/10/2017,269.79,270.95,266.11,269.23,3619700,269.23
2/13/2017,270.74,280.79,270.51,280.6,7029600,280.6
2/14/2017,279.03,287.39,278.61,280.98,7329400,280.98
2/15/2017,280,282.24,276.44,279.76,4935600,279.76
2/16/2017,277.6,280,268.5,268.95,7053800,268.95
2/17/2017,265.8,272.89,264.15,272.23,6247600,272.23
2/21/2017,275.45,281.4,274.01,277.39,5634500,277.39
2/22/2017,280.31,283.45,272.6,273.51,8081400,273.51
2/23/2017,264,264.66,255.56,255.99,14867000,255.99
2/24/2017,252.66,258.25,250.2,257,8160500,257
2/27/2017,248.17,248.36,242.01,246.23,11432900,246.23
2/28/2017,244.19,251,243.9,249.99,6065600,249.99
03/01/2017,254.18,254.85,249.11,250.02,4800300,250.02
03/02/2017,249.71,253.28,248.27,250.48,3342300,250.48
03/03/2017,250.74,251.9,249,251.57,2919400,251.57
03/06/2017,247.91,251.7,247.51,251.21,3351200,251.21
03/07/2017,251.92,253.89,248.32,248.59,3449200,248.59
03/08/2017,247,250.07,245.32,246.87,3725200,246.87
03/09/2017,247.63,248.66,243,244.9,3861500,244.9
03/10/2017,246.21,246.5,243,243.69,3057000,243.69
3/13/2017,244.82,246.85,242.78,246.17,3010700,246.17
3/14/2017,246.11,258.12,246.02,258,7575500,258
3/15/2017,257,261,254.27,255.73,4816600,255.73
3/16/2017,262.4,265.75,259.06,262.05,7100400,262.05
3/17/2017,264,265.33,261.2,261.5,6475900,261.5
